place_id,cre_id,x,location/x,y,location/y,name
13937,PL/11979/EXP/ES/2015,-102.2889,-102.2889,21.99178,21.99178,SALVADOR PARADA LOPEZ VELARDE
13938,PL/11980/EXP/ES/2015,-97.49159,-97.49159,25.85088,25.85088,ENERGETICOS AVENIDA DEL NIÑO SA DE CV
13942,PL/11981/EXP/ES/2015,-97.47965,-97.47965,25.86797,25.86797,ESTACION DE SERVICIODIVISION DEL NORTE S DERLDECV
13944,PL/11982/EXP/ES/2015,-102.7368,-102.7368,23.60165,23.60165,GEAXLO S.A. DE C.V.
13951,PL/11983/EXP/ES/2015,-103.381,-103.381,20.6584,20.6584,ESTACION DE SERVICIO LAS TORRES S.A DE C.V
13952,PL/11984/EXP/ES/2015,-98.23411,-98.23411,19.04398,19.04398,AUTOGAS LAS ANIMAS S.A. DE C.V.
13956,PL/11985/EXP/ES/2015,-99.03071,-99.03071,20.34719,20.34719,SERVICIO LA LAGUNILLA S.A. DE C.V.
13959,PL/11986/EXP/ES/2015,-86.77524,-86.77524,21.08307,21.08307,GAS MARINE S.A. DE C.V.
13973,PL/11987/EXP/ES/2015,-104.3485,-104.3485,19.11592,19.11592,AUTI SERVICIO SANTIAGO S.A DE C.V
13974,PL/11988/EXP/ES/2015,-98.43731,-98.43731,19.69636,19.69636,JORGE ARTURO URIBE LITVAK
13976,PL/11989/EXP/ES/2015,-98.6709,-98.6709,20.9856,20.9856,FARUM SERVICIOS S A DE C V
13979,PL/11990/EXP/ES/2015,-100.6301,-100.6301,17.23701,17.23701,"AUTOSERVICIOS TECPAN , S.A. DE C.V."
13980,PL/11991/EXP/ES/2015,-99.21345,-99.21345,19.51299,19.51299,BEATRIZ EUGENIA QUESADA PEREZ
13982,PL/11992/EXP/ES/2015,-103.7599,-103.7599,19.31939,19.31939,GASOLINERA COMALA S.A. DE C.V.
13983,PL/11993/EXP/ES/2015,-101.6678,-101.6678,21.11726,21.11726,RODOLFO ENRIQUEZ MORENO
13985,PL/11994/EXP/ES/2015,-104.6501,-104.6501,24.00318,24.00318,"SUPER SERVICIO DN ALFONSO, S. DE R.L. DE C.V."
13987,PL/11995/EXP/ES/2015,-103.7171,-103.7171,20.66857,20.66857,SERVICAÑA S.A. DE C.V.
13988,PL/11996/EXP/ES/2015,-99.92577,-99.92577,20.29469,20.29469,HR SOL SERVICIOS ADMINISTRATIVOS FONDO 3 S.A DE C.V.
13992,PL/11997/EXP/ES/2015,-108.9972,-108.9972,25.79513,25.79513,MORATINES SA DE CV
13996,PL/11998/EXP/ES/2015,-97.30896,-97.30896,18.71665,18.71665,"ESTACION DE SERVICIO LAS CUMBRES, SA DE CV"
13999,PL/11999/EXP/ES/2015,-97.55543,-97.55543,25.74427,25.74427,Energéticos Franco S.A. de C.V.
14001,PL/12000/EXP/ES/2015,-97.48039,-97.48039,25.86323,25.86323,Energéticos Franco S.A. de C.V.
14005,PL/12001/EXP/ES/2015,-96.72984,-96.72984,17.05396,17.05396,"GASOLINERAS FAST DE OCCIDENTE, S. DE R.L. DE C.V."
14007,PL/12002/EXP/ES/2015,-99.10814,-99.10814,23.77216,23.77216,EL OLIVO DE CD VICTORIA SA DE CV
14008,PL/12003/EXP/ES/2015,-115.4141,-115.4141,32.66182,32.66182,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.
14009,PL/12004/EXP/ES/2015,-97.91708,-97.91708,22.22236,22.22236,GASOLINERA SABALO SA DE CV
14012,PL/12038/EXP/ES/2015,-99.81866,-99.81866,17.65963,17.65963,ROBERTO CARRERA BRUNO
14013,PL/12039/EXP/ES/2015,-102.2167,-102.2167,20.61288,20.61288,"SERVICIOS ENERGETICOS ESLI, S.A. DE C.V."
14015,PL/12620/EXP/ES/2015,-97.80412,-97.80412,19.22718,19.22718,SERVICIO DEL CENTRO DE RAFAEL LARA GRAJALES S.A. DE C.V.
14016,PL/12040/EXP/ES/2015,-106.0682,-106.0682,28.64205,28.64205,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14017,PL/12041/EXP/ES/2015,-103.4126,-103.4126,20.63689,20.63689,"Estación de Servicio Pegaso, S.A. de C.V."
14018,PL/12042/EXP/ES/2015,-98.08154,-98.08154,22.92279,22.92279,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14020,PL/12043/EXP/ES/2015,-98.22344,-98.22344,19.06675,19.06675,SINERGIA DE ENERGETICOS S.A. DE C.V.
14021,PL/12044/EXP/ES/2015,-98.15413,-98.15413,24.84351,24.84351,GANO S.A. DE C.V.
14022,PL/12045/EXP/ES/2015,-99.25352,-99.25352,25.71143,25.71143,"SUPER SERVICIO EL CUCHILLO, S.A. DE C.V."
14023,PL/12046/EXP/ES/2015,-99.65,-99.65,25.60727,25.60727,"SUPER SERVICIO EL CUCHILLO, S.A. DE C.V."
14025,PL/12047/EXP/ES/2015,-99.93539,-99.93539,18.13151,18.13151,SERVICIO GUADARRAMA S.A. DE C.V.
14027,PL/12005/EXP/ES/2015,-102.1728,-102.1728,21.00938,21.00938,ALMA ANGELINA VEGA GRIJALVA
14029,PL/12006/EXP/ES/2015,-98.2018,-98.2018,20.38249,20.38249,ERICK MENDOZA HERNANDEZ
14031,PL/12007/EXP/ES/2015,-104.9009,-104.9009,21.23918,21.23918,GASOLINERA DE COMPOSTELA S.A. DE C.V.
14034,PL/12008/EXP/ES/2015,-98.43775,-98.43775,22.82321,22.82321,"GRUPO GASOLINERO TAMPICO, SA DE CV  E10172"
14039,PL/12009/EXP/ES/2015,-100.4884,-100.4884,19.47709,19.47709,EDGAR CUAUHTEMOC CEJA CADENAS
14041,PL/12010/EXP/ES/2015,0,0,0,0,"JAR, INFRAESTRUCTURA MARINA, S.A. DE C.V."
14043,PL/12011/EXP/ES/2015,-88.13531,-88.13531,29.6988,29.6988,"ALCA ENERGETICA, S.A. DE C.V"
14044,PL/12012/EXP/ES/2015,-101.2166,-101.2166,21.47236,21.47236,Combustibles Y Transportes Morelos
14045,PL/12013/EXP/ES/2015,-101.7971,-101.7971,19.81322,19.81322,"SERVICIO MORA DE ZACAPU, S. A. DE C. V."
14047,PL/12014/EXP/ES/2015,-95.53627,-95.53627,18.15609,18.15609,SERVICIO A & J SA DE CV
14048,PL/12015/EXP/ES/2015,-97.82524,-97.82524,25.66683,25.66683,COMBUSTIBLES Y LUBRICANTES ROQUI S.A. DE C.V.
14050,PL/12016/EXP/ES/2015,-104.8377,-104.8377,21.46707,21.46707,SERVICIO GASOLINERO NAVARRETE SA DE CV
14051,PL/12017/EXP/ES/2015,-99.64396,-99.64396,19.30476,19.30476,Servicio Toluca SRL de CV
14052,PL/12018/EXP/ES/2015,-100.2672,-100.2672,20.56135,20.56135,"ACEITES Y COMBUSTIBLES DE QUERETARO, S.A. DE C.V."
14054,PL/12019/EXP/ES/2015,-97.62973,-97.62973,16.94898,16.94898,PRIMEROGAS S.A. DE C.V.
14055,PL/12020/EXP/ES/2015,-103.3612,-103.3612,20.65682,20.65682,COMBUSTIBLES MARSAN SA DE CV
14056,PL/12021/EXP/ES/2015,-98.71817,-98.71817,20.08528,20.08528,"HIDROCARBUROS SANTA ANA, S.A. DE C.V."
14057,PL/12022/EXP/ES/2015,-99.22704,-99.22704,20.18159,20.18159,"CYNPER, S.A. DE C.V."
14058,PL/12023/EXP/ES/2015,-96.87988,-96.87988,18.86068,18.86068,ANSELMA EDHIT HUESCA LAGUNES
14059,PL/12024/EXP/ES/2015,-107.5586,-107.5586,25.80172,25.80172,GASOLINERA SURUTATO SA DE CV
14060,PL/12025/EXP/ES/2015,-97.8501,-97.8501,20.52828,20.52828,SERVICIO MECAPALAPA S.A. DE C.V.
14061,PL/12026/EXP/ES/2015,-96.24748,-96.24748,18.53864,18.53864,DEL FER SERVICIOS SA DE CV
14062,PL/12027/EXP/ES/2015,-108.3579,-108.3579,25.51827,25.51827,"PETROSERVICIOS DE GUASAVE, S.A. DE C.V."
14063,PL/12028/EXP/ES/2015,-98.30537,-98.30537,19.48043,19.48043,MULTISERVICIOS POVA SA DE CV
14064,PL/12029/EXP/ES/2015,-98.83879,-98.83879,20.12829,20.12829,"HIDROCARBUROS SANTA CATARINA, S.A. DE C.V."
14065,PL/12030/EXP/ES/2015,-100.315,-100.315,25.69079,25.69079,ADMINISTRADORA Y CONTROLADORA DE CARBURANTES SA DE
14066,PL/12031/EXP/ES/2015,-117.058,-117.058,32.34258,32.34258,"AUTOSERVICIO BENITEZ, SA DE CV"
14068,PL/12032/EXP/ES/2015,0,0,0,0,Gasolineria Gamboa S de R L
14070,PL/12033/EXP/ES/2015,-93.22457,-93.22457,16.78223,16.78223,Mario Gamboa E Hijos SA
14072,PL/12034/EXP/ES/2015,-93.26826,-93.26826,16.79777,16.79777,Mario Gamboa E Hijos SA
14073,PL/12035/EXP/ES/2015,-117.0336,-117.0336,32.50294,32.50294,"ALEROB ESTACIONES, S.A. DE C.V."
14075,PL/12036/EXP/ES/2015,-98.71581,-98.71581,20.09606,20.09606,Servi Universidad SA de CV
14077,PL/12037/EXP/ES/2015,-101.1505,-101.1505,20.04998,20.04998,SERVICIOS CONTRERAS S.A DE C.V
14079,PL/12067/EXP/ES/2015,-99.89706,-99.89706,16.86915,16.86915,ESTACION DE SERVICIO FLORIDA SA DE CV
14080,PL/12068/EXP/ES/2015,-100.3125,-100.3125,25.6653,25.6653,"GARAGES Y TURISMO, S.A. DE C.V."
14082,PL/12069/EXP/ES/2015,-103.2368,-103.2368,20.42075,20.42075,PARADOR Y SERVICIOS SANTA ROSA S.A. DE C.V.
14083,PL/12048/EXP/ES/2015,-101.7211,-101.7211,19.57997,19.57997,JOSE LUIS MAGAÑA GOMEZ
14084,PL/12049/EXP/ES/2015,-109.5327,-109.5327,31.30246,31.30246,Gasolineras Express S.A. de C.V.
14086,PL/12050/EXP/ES/2015,-103.2579,-103.2579,19.98169,19.98169,SALVADOR VALLEJO JIMENEZ
14090,PL/12051/EXP/ES/2015,-109.6043,-109.6043,31.30865,31.30865,GRUPO GASOLINERO TRES EMES SA. DE CV.
14091,PL/12052/EXP/ES/2015,-98.99018,-98.99018,19.39427,19.39427,INNOVACION DE GASOLINERAS CHIMALHUACAN SA DE CV
14092,PL/12053/EXP/ES/2015,-98.20445,-98.20445,18.99362,18.99362,"FOMENTO EMPRESARIAL DE PUEBLA, S.A. DE C.V."
14093,PL/12054/EXP/ES/2015,-95.5401,-95.5401,18.02347,18.02347,"COMBUSTIBLES Y LUBRICANTES ISLAS, S.A. DE C.V."
14094,PL/12055/EXP/ES/2015,-102.8322,-102.8322,21.35915,21.35915,FERNANDO GONZALEZ SANCHEZ
14095,PL/12056/EXP/ES/2015,-100.2661,-100.2661,25.66555,25.66555,"MASABASTO GAS, S.A. DE C.V."
14097,PL/12621/EXP/ES/2015,-115.4205,-115.4205,32.62475,32.62475,"GRUPO HERCOR GAS, S.A. DE C.V."
14099,PL/12057/EXP/ES/2015,-102.839,-102.839,20.36567,20.36567,"GRUPO OCTANO, S.A. DE C.V."
14101,PL/12058/EXP/ES/2015,-108.0779,-108.0779,25.46368,25.46368,ANA YARALDINE LOPEZ GAXIOLA
14103,PL/12059/EXP/ES/2015,-89.39973,-89.39973,21.09872,21.09872,SERVICIOS HIDASA SA DE CV
14104,PL/12060/EXP/ES/2015,-104.0076,-104.0076,20.78579,20.78579,SERVICIOS SAN JUANITO SA DE CV
14105,PL/12061/EXP/ES/2015,-93.47464,-93.47464,17.68147,17.68147,"SERVICIO REGIO ONCE, S.A. DE C.V."
14106,PL/12062/EXP/ES/2015,-105.5902,-105.5902,26.77316,26.77316,JESUS MANUEL LOPEZ MUÑOZ
14107,PL/12683/EXP/ES/2015,-99.57587,-99.57587,18.96174,18.96174,"Servicio El Rebozo, S.A. de C.V."
14108,PL/12684/EXP/ES/2015,-100.0112,-100.0112,20.38462,20.38462,"Servicio Pozo Mineiro, S.A. de C.V."
14110,PL/12063/EXP/ES/2015,-106.4787,-106.4787,23.36101,23.36101,PETROPLAZAS S.A. DE C.V.
14113,PL/12064/EXP/ES/2015,-97.86919,-97.86919,18.88554,18.88554,CLEMENTE FELIX LOPEZ ALVAREZ
14114,PL/12065/EXP/ES/2015,-92.01201,-92.01201,15.99518,15.99518,ROSA MARINA ESPINOSA RODAS
14115,PL/12066/EXP/ES/2015,-97.56777,-97.56777,17.67182,17.67182,MARIA SEGURA GOMEZ
14118,PL/12070/EXP/ES/2015,-108.2443,-108.2443,25.48673,25.48673,KILLER HUMBERTO LOPEZ GAXIOLA
14119,PL/12646/EXP/ES/2015,-101.1902,-101.1902,20.36841,20.36841,SERVICIO CAMEMBARO S.A DE C.V.
14120,PL/12647/EXP/ES/2015,-89.63165,-89.63165,21.00834,21.00834,Servicios Ecológicos de Yucatán S. de R.L. de C.V.
14121,PL/12648/EXP/ES/2015,-101.7795,-101.7795,21.05279,21.05279,GRUPO GASOLINERO DEL BAJIO SA DE CV
14122,PL/12071/EXP/ES/2015,-116.1619,-116.1619,30.9819,30.9819,Servicio Magusa S.A de C.V.
14124,PL/12649/EXP/ES/2015,-99.68195,-99.68195,18.92046,18.92046,LEONEL ROSAL NAVA FLORES
14125,PL/12650/EXP/ES/2015,-99.7656,-99.7656,18.9105,18.9105,GASOLINERA DIMARO SA DE CV
14127,PL/12072/EXP/ES/2015,-111.8365,-111.8365,30.71453,30.71453,FRANCISCO JAVIER MORAGA CAMPUZANO
14129,PL/12073/EXP/ES/2015,-111.8707,-111.8707,30.71037,30.71037,JUAN CARLOS MORAGA CAMPUZANO
14131,PL/12651/EXP/ES/2015,-104.9247,-104.9247,21.23283,21.23283,grupo bazem s. a. de c. v.
14133,PL/12652/EXP/ES/2015,-102.0707,-102.0707,19.49674,19.49674,FELIX ALEJANDRO HERRERA MURILLON
14135,PL/12074/EXP/ES/2015,-101.5208,-101.5208,19.66272,19.66272,SUMINISTROS DE COMBUSTIBLES QUIROGA S.A. DE C.V.
14136,PL/12653/EXP/ES/2015,-111.0572,-111.0572,27.94757,27.94757,NAUTI GAS SA DE CV
14138,PL/12075/EXP/ES/2015,-99.3035,-99.3035,21.9695,21.9695,HIDROCARBUROS EL MIRADOR SA DE CV
14139,PL/12076/EXP/ES/2015,-99.01315,-99.01315,22.80348,22.80348,CABO FUELS MANTE PLATINUM SA DE CV
14141,PL/12077/EXP/ES/2015,-98.78105,-98.78105,22.00172,22.00172,PETRO FUELS TAMUIN SA DE CV
14142,PL/12654/EXP/ES/2015,-102.4276,-102.4276,19.50145,19.50145,GRUPO ALVAMO SA DE CV
14148,PL/12078/EXP/ES/2015,-97.18803,-97.18803,18.81314,18.81314,ESTEBAN GARCIA MIRON
14152,PL/12079/EXP/ES/2015,-100.1663,-100.1663,19.94851,19.94851,"Servicio Contepec, S.A. de C.V"
14154,PL/12080/EXP/ES/2015,-97.81573,-97.81573,25.7119,25.7119,SERVICIOS AGROPECUARIOS UNIDOS S.P.R. DE R.L.
14156,PL/12081/EXP/ES/2015,0,0,0,0,GRUPO GASOLINERO ATHENEA SA DE CV
14157,PL/12082/EXP/ES/2015,-106.9629,-106.9629,26.09329,26.09329,COMBUSTIBLES LA ROCA S.A. DE C.V
14159,PL/12655/EXP/ES/2015,-96.03265,-96.03265,19.05401,19.05401,"GRUPO GASOLINERO CASABLANCA , S.A DE C.V."
14160,PL/12656/EXP/ES/2015,-96.07479,-96.07479,19.06179,19.06179,"GRUPO GASOLINERO CASABLANCA , S.A DE C.V."
14161,PL/12622/EXP/ES/2015,-93.22219,-93.22219,18.3755,18.3755,super servicio quijote sa de cv
14163,PL/12623/EXP/ES/2015,-115.5054,-115.5054,32.66149,32.66149,ADMINISTRADORA DEL COLORADO S. DE R.L. DE C.V.
14164,PL/12624/EXP/ES/2015,-100.4421,-100.4421,20.62308,20.62308,GASOFAR DE QUERETARO S.A. DE C.V.
14165,PL/12625/EXP/ES/2015,-112.1023,-112.1023,24.78808,24.78808,SERVICIO QUINAGUI SA DE CV
14166,PL/12626/EXP/ES/2015,-96.36015,-96.36015,19.41073,19.41073,SARA MONTIEL ESCOBAR
14167,PL/12627/EXP/ES/2015,-101.7204,-101.7204,27.00594,27.00594,GRACIELA PATRICIA MARTINEZ RIVERA
14168,PL/12628/EXP/ES/2015,-100.5817,-100.5817,18.46631,18.46631,SUPER SERVICIO CUTZAMALA SA DE CV
14170,PL/12629/EXP/ES/2015,-102.6755,-102.6755,19.21767,19.21767,SERVICIO EXPRESS CARRANZA S.A. DE C.V.
14171,PL/12630/EXP/ES/2015,-100.371,-100.371,19.43026,19.43026,"servicio la mangana,s.a de c.v."
14173,PL/12631/EXP/ES/2015,-99.602,-99.602,19.5602,19.5602,SERVICIO JIQUIPILCO S.A. DE C.V.
14175,PL/12632/EXP/ES/2015,-100.2974,-100.2974,19.45176,19.45176,ESTACION DE SERVICIO EL POLVORIN SA DE CV
14178,PL/12633/EXP/ES/2015,-99.07023,-99.07023,19.53318,19.53318,Servicios Energeticos Alfareros  SA de CV
14180,PL/12634/EXP/ES/2015,-105.1762,-105.1762,27.6951,27.6951,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14181,PL/12635/EXP/ES/2015,-101.3674,-101.3674,20.68086,20.68086,"GAS EL MOLINO, S.A. DE C.V."
14183,PL/12636/EXP/ES/2015,-104.914,-104.914,27.13763,27.13763,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14184,PL/12637/EXP/ES/2015,-104.9016,-104.9016,27.1263,27.1263,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14185,PL/12638/EXP/ES/2015,-114.0512,-114.0512,27.96544,27.96544,"GRUPO IBARRA HERMANOS, S.A. DE C.V."
14186,PL/12639/EXP/ES/2015,-105.1727,-105.1727,27.6921,27.6921,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14188,PL/12640/EXP/ES/2015,-105.9604,-105.9604,28.58373,28.58373,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14190,PL/12642/EXP/ES/2015,-102.3276,-102.3276,23.27388,23.27388,SERVICIO VILLA DE COS S.A DE C.V.
14191,PL/12641/EXP/ES/2015,-100.2506,-100.2506,25.69056,25.69056,SUPER SERVICIO LIBERTAD GUADALUPE S.A. DE C.V.
14192,PL/12643/EXP/ES/2015,-105.4596,-105.4596,28.17803,28.17803,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14194,PL/12644/EXP/ES/2015,-103.2614,-103.2614,20.22718,20.22718,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14195,PL/12645/EXP/ES/2015,-104.9191,-104.9191,27.12579,27.12579,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14196,PL/12657/EXP/ES/2015,-106.4284,-106.4284,31.66285,31.66285,SUPER SERVICIO HERRERA DEL NORTE SA DE CV
14197,PL/12658/EXP/ES/2015,-105.9546,-105.9546,28.56003,28.56003,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14200,PL/12659/EXP/ES/2015,-106.119,-106.119,28.63342,28.63342,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14201,PL/12660/EXP/ES/2015,-100.3521,-100.3521,18.7043,18.7043,FELIX EDUARDO LOPEZ RODRIGUEZ
14202,PL/12661/EXP/ES/2015,-116.6275,-116.6275,31.87462,31.87462,"OPERADORES DE ESTACIONES DE ENSENADA, S.A. DE C.V."
14203,PL/12662/EXP/ES/2015,-116.5765,-116.5765,31.89886,31.89886,"OPERADORES DE ESTACIONES DE ENSENADA, S.A. DE C.V."
14204,PL/12663/EXP/ES/2015,-116.5793,-116.5793,31.85006,31.85006,"OPERADORES DE ESTACIONES DE ENSENADA, S.A. DE C.V."
14205,PL/12664/EXP/ES/2015,-101.2478,-101.2478,25.44045,25.44045,SERVICIOS ENERGETICOS LAS HACIENDAS GRAL CEPEDA SA
14206,PL/12665/EXP/ES/2015,-98.34924,-98.34924,26.06285,26.06285,BURGOS PLUS GASOLINERAS S.A. DE C.V.
14207,PL/12666/EXP/ES/2015,-115.4247,-115.4247,32.65691,32.65691,"ESTACION GRUGAS, S. DE R.L. DE C.V."
14209,PL/12667/EXP/ES/2015,-101.5912,-101.5912,19.8141,19.8141,HERON BARRIGA TELLEZ
14210,PL/12668/EXP/ES/2015,-103.4575,-103.4575,20.66549,20.66549,"GASOLINERA MARTIN, S.A. DE C.V."
14211,PL/12669/EXP/ES/2015,-103.4564,-103.4564,20.66546,20.66546,"GASOLINERA MARTIN, S.A. DE C.V."
14212,PL/12670/EXP/ES/2015,-100.4975,-100.4975,21.20994,21.20994,J JESUS VAZQUEZ
14213,PL/12671/EXP/ES/2015,-102.4564,-102.4564,20.01727,20.01727,MANUEL CRUZ ZAMBRANO
14215,PL/12672/EXP/ES/2015,-88.30526,-88.30526,18.51001,18.51001,Servicios Ecológicos del Mayab S. de R.L. de C.V.
14216,PL/12673/EXP/ES/2015,-103.466,-103.466,25.55824,25.55824,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14217,PL/12674/EXP/ES/2015,-99.10843,-99.10843,19.29984,19.29984,"Servicio el Hueso, S.A. de C.V."
14218,PL/12675/EXP/ES/2015,-113.5605,-113.5605,28.95756,28.95756,SERGIO ARMANDO LOPEZ ESCOBEDO
14220,PL/12676/EXP/ES/2015,-100.3571,-100.3571,19.7381,19.7381,MARIA DOLORES BELTRAN PONCE
14221,PL/12677/EXP/ES/2015,-100.3802,-100.3802,20.65343,20.65343,GABRIELA MONDRAGON YAÑEZ
14223,PL/12678/EXP/ES/2015,-104.5566,-104.5566,19.23807,19.23807,"ESTACION DE SERVICIO MORETT, S.A."
14226,PL/12679/EXP/ES/2015,-107.3837,-107.3837,24.80574,24.80574,FAJA DE ORO KZ4 SA DE CV
14227,PL/12680/EXP/ES/2015,-103.369,-103.369,20.65189,20.65189,"Combustibles Olmo, S.A. de C.V:"
14228,PL/12681/EXP/ES/2015,-103.4677,-103.4677,21.45974,21.45974,Servicio Cascanes S.A. de C.V.
14229,PL/12682/EXP/ES/2015,-98.35714,-98.35714,26.03886,26.03886,AUTO SERVICIO LOMA DORADA S.A. DE C.V.
14230,PL/12703/EXP/ES/2015,-100.4365,-100.4365,25.68443,25.68443,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V."
14231,PL/12704/EXP/ES/2015,-113.9994,-113.9994,28.28705,28.28705,GASOLINERA ASOCIADOS DEL DESIERTO SA DE CV
14235,PL/12705/EXP/ES/2015,-103.3494,-103.3494,20.62907,20.62907,GASOLINERA EL RASTRO SA DE CV
14236,PL/12706/EXP/ES/2015,-110.9651,-110.9651,29.05532,29.05532,GRUPO EL REY CORPORATIVO S. DE R.L. DE C.V.
14237,PL/12707/EXP/ES/2015,-98.78126,-98.78126,19.16445,19.16445,"Servicio Ecalo, S.A. de C.V."
14238,PL/12708/EXP/ES/2015,-98.9009,-98.9009,19.25068,19.25068,"Servicio Ecalo, S.A. de C.V."
14239,PL/12709/EXP/ES/2015,-116.9988,-116.9988,32.47468,32.47468,"SERVICIOS Y CONSTRUCCIONES IXPALIA, SC DE RL DE CV"
14241,PL/12710/EXP/ES/2015,-98.90312,-98.90312,19.31096,19.31096,"Grupo Alvagomz, S.A. de C.V."
14242,PL/12713/EXP/ES/2015,-98.47134,-98.47134,20.05739,20.05739,OPERADORA DE COMBUSTIBLES VILLAFUERTE; S.A. DE C.V
14244,PL/12711/EXP/ES/2015,-98.72491,-98.72491,20.78927,20.78927,J Irais González García
14245,PL/12712/EXP/ES/2015,-98.21278,-98.21278,18.99393,18.99393,servicio catorce sur s.a. de c.v.
14246,PL/12714/EXP/ES/2015,-89.60628,-89.60628,20.92274,20.92274,SERVICIO FRACCIONAMIENTO DEL SUR SA DE CV
14250,PL/12715/EXP/ES/2015,-99.67374,-99.67374,17.66104,17.66104,ESTACIÓN DE SERVICIO SAN MIGUEL S.A. DE C.V.
14251,PL/12716/EXP/ES/2015,-96.91311,-96.91311,18.85684,18.85684,COMBUSTLAN SA DE CV
14253,PL/12717/EXP/ES/2015,-98.78237,-98.78237,19.08651,19.08651,"GASOLINERIA AMAQUEMECAN, S.A. DE C.V."
14255,PL/12718/EXP/ES/2015,-103.6232,-103.6232,25.93118,25.93118,Guajardo Valdez Asociados S.A. de C.V.
14256,PL/12725/EXP/ES/2015,-102.3764,-102.3764,20.70726,20.70726,COMBUTON S.A DE C.V
14257,PL/12719/EXP/ES/2015,-103.5468,-103.5468,21.50262,21.50262,COMBUSTIBLES FLORENCIA S.A. DE C.V.
14259,PL/12720/EXP/ES/2015,-100.669,-100.669,18.37733,18.37733,SUPER SERVICIO HIDROCAR SA DE CV
14260,PL/12721/EXP/ES/2015,-98.19884,-98.19884,19.25383,19.25383,MIGUEL ANGEL CUATEPITZI JUAREZ
14262,PL/12722/EXP/ES/2015,-116.654,-116.654,32.56167,32.56167,"AUTO SERVICIO CASA MAGNA, S.A. DE C.V."
14263,PL/12723/EXP/ES/2015,-98.18977,-98.18977,19.21866,19.21866,JOEL CUATEPITZI JUAREZ
14264,PL/12685/EXP/ES/2015,-97.2614,-97.2614,19.25476,19.25476,Ezequiel Cuatepitzi Fabian
14265,PL/12686/EXP/ES/2015,-98.19578,-98.19578,19.30408,19.30408,JOEL CUATEPITZI JUAREZ
14267,PL/12687/EXP/ES/2015,-98.22906,-98.22906,19.21232,19.21232,MIGUEL ANGEL CUATEPITZI JUAREZ
14269,PL/12688/EXP/ES/2015,-102.2123,-102.2123,17.96983,17.96983,SERVICIOS Y COMBUSTIBLES LAZARO CARDENAS SA DE CV
14270,PL/12689/EXP/ES/2015,-92.26579,-92.26579,14.86765,14.86765,LUCIANO ANDRES RUIZ ROBLEDO
14272,PL/12690/EXP/ES/2015,-92.16171,-92.16171,14.9873,14.9873,FRANCISCO RUIZ LOPEZ
14275,PL/12694/EXP/ES/2015,-106.2553,-106.2553,29.04986,29.04986,AGUEDA JAVALERA VILLALOBOS
14276,PL/12691/EXP/ES/2015,-92.28017,-92.28017,14.87352,14.87352,LUCIANO ANDRES RUIZ ROBLEDO
14277,PL/12692/EXP/ES/2015,-107.7542,-107.7542,28.84576,28.84576,AGUEDA JAVALERA VILLALOBOS
14279,PL/12693/EXP/ES/2015,-107.8252,-107.8252,28.95115,28.95115,AGUEDA JAVALERA VILLALOBOS
14282,PL/12696/EXP/ES/2015,-104.2974,-104.2974,19.76951,19.76951,"GASOLINERA EL MENTIDERO, S.A. DE CV."
14283,PL/12695/EXP/ES/2015,-104.7089,-104.7089,24.14532,24.14532,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V."
14285,PL/12697/EXP/ES/2015,-103.5566,-103.5566,25.72362,25.72362,Bedu Uno S.A. de C.V.
14287,PL/12724/EXP/ES/2015,-112.28,-112.28,27.36081,27.36081,Distribuidora de combustibles del valle de Vizcain
14288,PL/12698/EXP/ES/2015,-98.08693,-98.08693,18.18205,18.18205,DIMAS ROMUALDO MARTINEZ
14289,PL/12699/EXP/ES/2015,-99.158,-99.158,23.77316,23.77316,PETRO FUELS NACIONES UNIDAS SA DE CV
14291,PL/12700/EXP/ES/2015,-100.1797,-100.1797,19.92648,19.92648,Superservicio Parque Contepec S.A. de C.V.
14292,PL/12701/EXP/ES/2015,-98.13119,-98.13119,19.09338,19.09338,"DISTRIBUIDORES DE COMBUSTIBLE DE PALMAR DE BRAVO, S.A. DE C.V."
14293,PL/12702/EXP/ES/2015,-100.2871,-100.2871,25.70414,25.70414,Grupo Gasolinero el Milagro SA de CV
14294,PL/12738/EXP/ES/2015,-112.0559,-112.0559,30.68112,30.68112,ERNESTO MONREAL CAÑEZ
